Cluster,OID_,Fault_proximity,Basement_dummy,Lito_Fans,Lito_Shales,Precipitation,Temperature,Urban_dummy,Vertical_velocity,Age_1980,X,Y
4739,391881.7833,14176.55951,0,0,0,111.2545088,14.44955196,1,3.199175138,0.180914513,994579.293,1011952.322
4740,390134.9742,14264.14344,0,0,0,111.6637986,14.44211887,1,3.171378747,0.287234043,994588.4178,1012204.476
4741,389237.6656,14312.18216,0,0,0,112.1543115,14.43293791,1,3.174281628,0.18729097,994641.7816,1012461.679
4742,368234.3313,14284.20353,0.022357724,0,0,112.7423455,14.42742234,1,3.139600334,0.152439024,994596.3869,1012843.461
4743,367337.5581,14054.51289,0,0,0,113.23597,14.42320544,1,3.137794981,0.061173533,994584.0567,1013124.832
4744,369120.9749,13874.86278,0,0,0,113.713439,14.41907879,1,3.164816931,0.064066852,994595.1558,1013358.481
4745,375795.6992,13680.68115,0,0,0,114.3822203,14.41340668,1,3.208673628,0,994645.2853,1013643.302
4748,381263.5,12979.60885,0,0,0,116.3247566,14.40868902,0,3.228692412,0,994570.2013,1014487.49
4752,539186.2617,11863.98125,0,0,0,120.3688495,14.40512333,1,3.284530767,0.102803738,994486.0024,1015922.438
4753,538542.3434,11789.84502,0.002409639,0,0,121.2569748,14.40305826,1,3.486794686,0.155421687,994569.0374,1016111.508
4754,535955.5786,11592.41806,0,0,0,122.1785287,14.4027671,1,4.025204433,0.154162384,994576.7455,1016404.413
4755,535861.5243,11525.19234,0,0,0,123.1001265,14.40115596,1,4.093224674,0.13592233,994665.9333,1016599.462
4756,536208.5,11354.28239,0,0,0,124.0718155,14.40091515,1,4.277635415,0.333333333,994716.7864,1016913.977
4792,546418,8445.200515,0,1,0,107.8990173,14.44317627,0,2.4639678,0,994724.9668,984455.2604
4793,546389.6667,8433.882308,0,1,0,107.9840902,14.44279671,0,2.317336957,0.333333333,994796.7426,984637.6908
4794,546391,8566.46782,0,1,0,108.1787338,14.44183159,0,2.385733604,0,994996.2675,984763.8872
4795,546322,8366.328546,0,1,0,108.3193169,14.44146872,0,2.293104887,0.5,994968.4866,985243.1336
4796,546275.5,8186.75025,0.25,1,0,108.3500938,14.44164705,0,2.44554621,0.5,994885.8851,985555.3384
4797,484840.9048,8081.731925,0,1,0,108.396043,14.44171197,0.142857143,2.312922421,0.380952381,994854.8257,985809.7772
4798,120528.9808,7986.335139,0,1,0,108.4511254,14.4418097,0.990384615,2.332044381,0.788461538,994831.6868,986085.1796
4799,116346.7609,7996.883073,0,1,0,108.6261612,14.44139887,1,2.282549547,0.326086957,994912.5862,986345.9376
4800,128901.3235,7847.983127,0,1,0,108.8183001,14.44147172,0.970588235,2.272726192,0.117647059,994967.9511,986824.7564
4801,116102.4298,7741.236976,0.00877193,1,0,108.8283099,14.44178263,1,2.247658274,0.122807018,994920.7496,986983.6824
4802,125725,7701.099474,0.333333333,1,0,109.0316798,14.44171874,1,2.228332043,0,995002.4073,987293.8199
4803,546868,7341.193637,0,1,0,108.7718353,14.44358158,0,2.22948575,1,994722.3326,987575.4165
4806,546851,7114.687533,0,1,0,108.9805603,14.44612598,0,2.272696495,1,994743.9399,988474.3276
4807,176199.4762,7082.695101,0,1,0,109.184966,14.44794623,0.80952381,2.178310826,0.380952381,994803.0779,988928.4111
4808,114401.5172,7135.209237,0.034482759,1,0,109.3127565,14.44785897,1,2.158689417,0.137931034,994866.1343,988976.786
4810,90806.68354,7099.900056,0.037974684,1,0,109.6178295,14.45334805,1,2.089188195,0.64556962,994940.1515,989782.2442
4813,114618,6897.499333,0,1,0,109.1328583,14.46151257,1,1.820201874,0,994765.3037,990644.3694
4815,94085.65116,7113.273364,0,1,0,109.5899952,14.47012756,1,2.114690025,0.058139535,994938.4099,991300.5566
4816,94046.91008,7136.86884,0,1,0,109.5625283,14.47223657,1,2.116436652,0.010899183,994940.2959,991474.961
4817,71135.27679,7204.631785,0,1,0,109.4385376,14.47638234,1,2.065575489,0.05952381,994949.2749,991841.8789
4818,70150.92126,7301.734255,0,1,0,109.3927161,14.47956889,1,2.00515164,0.05511811,994986.0861,992138.4733
4819,69820,7362.519697,0,1,0,109.3422852,14.48034096,1,1.984566569,0,995019.2294,992264.3765
4837,38014.93939,8965.141172,0,0,0,87.39644499,14.63867256,1,1.943907399,0.878787879,994944.2378,997869.4415
4838,37894.83465,8959.884358,0.007874016,0,0,87.03229949,14.67015278,1,1.915666484,0.913385827,994875.5476,998028.9467
4839,43710.88479,9132.700183,0,0.976958525,0,87.92542952,14.72292291,1,1.824563847,0.97235023,994875.0433,998464.3768
4840,43327.17579,9239.713774,0,1,0,88.60297992,14.75413401,1,1.765372706,0.939481268,994864.7204,998734.0752
4841,42963.06723,9334.376727,0,0.542016807,0,89.1552358,14.7804882,1,1.730733724,0.932773109,994843.2529,998984.7814
4842,45644.79167,9449.793198,0,0,0,89.67570941,14.80063621,1,1.720301459,0.25,994835.6605,999241.3829
4843,45583.42857,9756.741391,0,0,0,91.41318294,14.77921772,1,1.817411746,0.214285714,994984.7971,999597.7762
4844,159937.8556,9843.94082,0,0,0,91.03442611,14.79722285,1,1.960429312,0.894366197,994896.1591,999909.5279
4845,158519.8567,9991.522752,0,0,0,91.13589587,14.79120702,1,2.039246045,0.909356725,994876.25,1000209.475
4846,159805.9658,10156.52338,0,0,0,91.3474042,14.77686298,1,2.075965841,0.943019943,994871.1844,1000507.193
4847,160668.0367,10296.93957,0,0,0,91.3793847,14.7667864,1,2.091907403,0.917431193,994832.575,1000798.436
4848,155150.9055,10494.01162,0,0,0,91.87912373,14.75070506,1,2.080587124,0.90228013,994847.8298,1001102.478
4849,155749.9868,10740.32662,0,0,0,92.72429972,14.73618019,1,2.069547357,0.925438596,994904.0253,1001426.327
4850,155502.7917,10862.67302,0,0,0,92.93727681,14.73695209,1,2.07552358,0.966666667,994875.7539,1001657.15
4851,149546.3197,11040.56739,0,0,0,93.97850606,14.72978813,1,2.150561811,0.778688525,994953.0607,1002048.705
4852,149139.1864,11101.72212,0,0,0,94.32030944,14.73054522,1,2.18242669,0.949152542,994938.5159,1002303.304
4853,149064.6615,11141.26575,0,0,0,94.89689426,14.72675606,1,2.243184558,0.901041667,994956.5519,1002615.101
4854,149137.2886,11214.91028,0,0,0,95.14849542,14.72500425,1,2.279782218,0.736318408,994906.2079,1002870.226
4855,150164.125,11200.2633,0,0,0,95.78009713,14.71408996,1,2.360556716,0.958333333,994947.9345,1003192.661
4856,150234.1538,11182.75554,0,0,0,96.21931986,14.70460569,1,2.39058269,0.884615385,994988.6348,1003413.303
4858,427224,11243.11303,0,0,0,97.19884491,14.67593575,1,2.548873663,1,995021.2604,1004056.674
4859,427223,11463.36244,0,0,0,97.21289825,14.67504978,1,2.469666004,0,994836.9312,1004272.075
4861,423696,11680.43487,1,0,0,98.15739441,14.64586353,1,2.645823479,0,994746.3449,1004876.433
4864,401689,11927.94334,0,0,0,99.63291168,14.60180378,1,2.924896955,1,994738.8712,1005762.957
4868,401545.4,12369.65292,0,0,0,102.4273438,14.54313965,1,2.506496191,1,994745.2282,1007251.11
4869,402317.7624,12316.57547,0,0,0,102.7675359,14.53469072,1,2.480851361,0.831683168,994860.4136,1007413.757
4870,402973.7509,12415.46003,0,0,0,103.4186398,14.527441,1,2.518183344,0.963898917,994868.6918,1007715.306
4871,402474.8434,12509.77947,0,0,0,104.074862,14.52115474,1,2.663711045,0.9437751,994882.7919,1008015.704
4872,403128.6374,12666.18177,0.010989011,0,0,104.5896997,14.52148708,1,2.854773744,0.527472527,994814.3628,1008274.022
4873,401290,12610.03976,0,0,0,105.6060104,14.50177097,1,2.720261812,1,995016.3738,1008643.116
4875,408534,13049.16489,0,0,0,106.4279022,14.51137924,1,3.054744959,0,994727.9126,1009105.698
4879,353599,13226.31784,0,0,0,109.1366501,14.47912407,1,2.937424183,1,994964.0198,1010359.611
4880,352352.7586,13363.5652,0,0,0,110.1515937,14.45496109,1,3.00886922,0.137931034,994992.6073,1010820.337
4881,375921.4894,13548.75618,0,0,0,110.2888002,14.45786441,1,3.019581239,0.148450245,994877.8087,1011029.28
4882,384494.2785,13707.53087,0,0,0,110.6640128,14.45219348,1,3.096281131,0.175131349,994825.334,1011318.781
4883,388509.9861,13805.33554,0,0,0,111.0813541,14.44358659,1,3.066427482,0.213457077,994829.7301,1011586.282
4884,387169.3507,13880.02593,0,0,0,111.6866091,14.43019889,1,3.117435881,0.278810409,994888.0752,1011924.22
4885,381844.7015,13986.19567,0.001213592,0,0,112.116415,14.42353294,1,3.0007511,0.148058252,994889.5284,1012206.405
4886,378901.3964,14120.3847,0.001644737,0,0,112.5330761,14.41929868,1,3.062909402,0.148026316,994864.6623,1012493.389
4887,367637.1534,14234.46889,0,0,0,113.0795203,14.41340355,1,3.056186617,0.428794992,994871.5717,1012813.856
4888,372296.5839,14215.52029,0,0,0,113.6022118,14.40974925,1,3.114317535,0.100441501,994862.4189,1013111.712
4889,371022.3058,13983.33169,0,0,0,114.2234667,14.40645615,1,3.152531606,0.008415147,994858.2757,1013427.202
4890,374067.25,13774.66825,0,0,0,114.7200542,14.40487504,1,3.227015578,0,994829.4148,1013671.027
4891,381265,13502.94996,0,0,0,115.2167435,14.40569401,1,3.109190464,1,994751.2808,1013957.471
4897,534363.4,12175.5909,0,0,0,121.9037964,14.39502902,1,3.379167646,0.075,994948.4573,1015950.084
4898,534474.7437,12013.93905,0,0,0,122.3207894,14.39666042,1,3.556795826,0.229061554,994875.8233,1016108.343
4899,534765.7455,11804.47276,0,0,0,123.3498966,14.39713517,1,3.890846732,0.151302605,994871.2059,1016411.224
4900,534857.6476,11606.16791,0,0,0,124.0579565,14.39810803,1,4.072644142,0.148479428,994837.6093,1016670.379
4901,531045.1263,11418.43319,0,0,0,125.3957756,14.39762546,0.963157895,4.143835676,0.073684211,994892.9918,1017023.861
4902,527735.655,11269.78882,0,0,0,126.2833513,14.39734485,1,4.390884331,0.164271047,994925.0305,1017296.122
4938,546393.5,8827.25803,0,1,0,108.3282471,14.44084096,0,2.262778759,0,995213.5024,984609.3284
4939,546447,8676.04742,0,1,0,108.33974,14.44098186,0,2.069940352,0,995159.7175,984874.0034
4942,546298.75,8401.302594,0,1,0,108.739871,14.44006741,0,2.267945081,0,995205.6119,985877.8461
4943,545987.8,8357.181485,0,1,0,108.8281326,14.43999844,0,2.404429054,0.6,995215.0767,986090.2731
4944,135952.9545,8186.783761,0,1,0,108.8756728,14.4403089,0.954545455,2.304604417,0.318181818,995134.7971,986384.0361
4945,546206.5,8014.995424,0,1,0,108.9528186,14.44057941,0,2.238563657,0.666666667,995098.91,986709.4199
4946,127110.6923,7856.843231,0,1,0,108.9953026,14.44106677,0.948717949,2.222753091,0.153846154,995041.6876,986972.8312
4947,125733.5,7788.775917,0,1,0,109.2244688,14.44123132,1,2.24174927,0.285714286,995119.3194,987358.1023
4948,125741.5,7847.345595,0,1,0,109.4044342,14.44100666,1,2.276981115,0,995237.7771,987518.7846
4949,124463,7744.085315,0,1,0,109.7301458,14.44183954,1,2.370650636,0,995281.2478,988022.1526
4950,124470.5,7744.100882,0,1,0,109.7529526,14.44200802,1,2.319823503,0.25,995295.1889,988075.1208
4951,114496.6667,7644.268397,0,1,0,109.9685669,14.44403998,1,2.272348324,0,995310.0375,988598.8158
4952,114550.25,7606.059105,0,1,0,110.0238291,14.44470258,1,2.273749238,0.075,995292.9599,988709.056
4954,114019,7408.791587,0,1,0,110.118454,14.44918346,1,2.222231865,0,995208.3093,989377.4385
4955,89883.38062,7349.488172,0.024221453,1,0,110.1856035,14.45263678,1,2.150364202,0.792387543,995188.2018,989755.9814
4956,89264.80296,7399.621451,0.009852217,1,0,110.4179795,14.45501344,1,2.118187634,0.472906404,995253.4698,990003.5018
4957,86603.04425,7404.965206,0,1,0,110.534552,14.45798497,1,1.978014041,0.10619469,995269.3383,990269.7411
4958,89267.71812,7386.963953,0,1,0,110.5854084,14.46290051,1,1.943872469,0.10738255,995254.3898,990651.6196
4959,100702.2778,7374.007389,0,1,0,110.5798258,14.46688049,1,1.996209368,0.166666667,995230.6186,990932.6948
4960,85267.76392,7364.27266,0.024498886,1,0,110.4749455,14.47110624,1,2.075489513,0.610244989,995196.9597,991238.214
4961,77494.39823,7422.834103,0.019911504,1,0,110.5906913,14.47523717,1,2.08174547,0.207964602,995225.0736,991500.8893
4962,70799.07067,7405.588617,0.005300353,1,0,110.2578384,14.47909083,1,2.079369443,0.067137809,995152.9496,991845.3713
4963,71158.879,7458.925855,0,1,0,110.1814605,14.48197962,1,2.020069669,0.061643836,995156.1847,992098.8114
4964,70854.86567,7522.099302,0,1,0,110.1964369,14.48391593,1,1.978707465,0.149253731,995178.9138,992282.7458
4970,73935.46154,8219.454266,0,1,0,107.9479476,14.45480545,1,2.015291526,0.153846154,995287.2154,994305.2062
4971,73935.4,8192.925172,0,1,0,107.1342697,14.45273113,1,2.086485624,0,995239.6258,994376.6972
4974,19514,8623.199866,0,1,0,103.0783463,14.4297657,1,2.032436848,1,995318.8213,995533.213
4975,19721.77778,8638.753415,0,1,0,102.6292419,14.43001842,1,2.053024636,0.444444444,995308.8838,995601.4269
4982,37437.61811,9164.977019,0,0,0,89.46937044,14.60009996,1,1.969690994,0.94488189,995161.0163,997861.1217
4983,37530.29487,9266.462321,0.006410256,0,0,90.00812193,14.61089463,1,1.943865566,0.942307692,995207.5752,998023.7255
4984,43673.26872,9364.412484,0,0.339207048,0,89.99759267,14.66994955,1,1.852416424,0.925110132,995140.5059,998438.806
4985,42688.11673,9513.475289,0,0.369649805,0,91.05729883,14.69384262,1,1.798239396,0.871595331,995170.2969,998730.8178
4986,42466.93249,9651.189428,0,0,0,91.98233734,14.71106958,1,1.755231926,0.902953586,995195.3863,998992.2456
4987,44485.35644,9790.063963,0,0,0,92.57918896,14.73466712,1,1.750248499,0.376237624,995184.6664,999311.669
4988,45503.44,9920.29086,0,0,0,92.91824493,14.74870728,1,1.86324478,0.27,995163.5204,999615.674
4989,165844.7813,10102.30718,0.003125,0,0,93.3935672,14.7484628,1,1.999893293,0.715625,995179.9851,999942.2548
